9,0.0009999275207519531,0.003998517990112305
19,0.001999378204345703,0.058980464935302734
29,0.8247349262237549,0.13895511627197266
39,0.008996725082397461,0.21593022346496582
49,0.012996196746826172,0.3518867492675781
59,0.018993616104125977,2.8030998706817627
69,0.02699112892150879,1.8674001693725586
79,0.0349888801574707,0.6897783279418945
89,0.05298328399658203,3.0930063724517822
99,0.05698132514953613,16.730626821517944
109,0.06597900390625,23.164560317993164
119,0.08097386360168457,23.845341205596924
129,0.09296989440917969,42.229437828063965
139,0.11196398735046387,41.7265989780426
149,0.5058364868164062,85.2926070690155
159,0.14595389366149902,140.48088240623474
169,0.18494057655334473,125.83958506584167
179,0.1959366798400879,33.06638240814209
189,0.6357967853546143,147.90150022506714
199,0.2579152584075928,135.7324080467224
209,0.6957767009735107,33.0193977355957
219,0.2859077453613281,268.06790709495544
229,0.7337646484375,213.71536302566528
239,0.3888742923736572,200.52859807014465
249,0.8207361698150635,183.87894463539124
259,0.41286706924438477,562.2894146442413
269,0.8867151737213135,146.45696377754211
279,0.8807170391082764,295.1312165260315
289,1.0186727046966553,625.0252664089203
299,1.0256702899932861,1397.1732831001282
