9,0.0,0.005998134613037109
19,0.001999378204345703,0.0349881649017334
29,0.003998517990112305,0.09097051620483398
39,0.007997512817382812,0.17394375801086426
49,0.011996030807495117,0.4948410987854004
59,0.018993616104125977,0.8667218685150146
69,0.02499246597290039,1.2006142139434814
79,0.04298663139343262,1.5465025901794434
89,0.042986154556274414,2.775109052658081
99,0.18394136428833008,3.818772315979004
109,0.0659794807434082,3.6408300399780273
119,0.08197379112243652,4.991396188735962
129,0.23392391204833984,5.181335210800171
139,0.1049661636352539,8.30533242225647
149,0.2349245548248291,9.31500792503357
159,0.265916109085083,12.94384217262268
169,0.16994547843933105,14.23842716217041
179,0.2929062843322754,16.041847467422485
189,0.3378918170928955,21.21118712425232
199,0.35788559913635254,23.79935622215271
209,0.3778798580169678,52.443156719207764
219,0.5508239269256592,36.447293281555176
229,0.4758470058441162,28.04799222946167
239,0.6457920074462891,70.43337917327881
249,0.7657544612884521,36.56025791168213
259,0.7607557773590088,42.55133557319641
269,0.9147055149078369,55.145288944244385
279,0.8707189559936523,56.93571472167969
289,0.870720624923706,57.13365173339844
299,1.1036443710327148,64.47429347038269
309,1.032667875289917,123.52732849121094
319,1.1796207427978516,87.92876076698303
329,1.263594150543213,82.53949165344238
339,1.3115782737731934,97.88156509399414
349,1.424544095993042,104.39847016334534
359,1.5505006313323975,103.46776962280273
379,1.8683996200561523,121.58195281028748
399,1.753436803817749,135.3765242099762
419,2.296262502670288,278.63951301574707
439,2.1942968368530273,591.3740720748901
459,2.538184642791748,206.735604763031
479,2.6511483192443848,268.8796465396881
499,3.1829771995544434,286.5619683265686
519,3.1219980716705322,308.8748013973236
549,3.6418302059173584,376.6140465736389
599,4.8074562549591064,532.1960797309875
649,5.46224570274353,987.7787647247314
699,6.163020372390747,674.168484210968
749,6.659861087799072,932.8464066982269
